id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_1 f0_136 f0_143 -0.34 0.34 73.75 0 0 0 3394 3390
f1h_2 f0_13 f0_29 -4.22 4.22 73.08 0 0 0 3398 3407
f1h_3 f0_10 f0_140 2.64 -2.64 72.35 0 0 0 3388 3417
f1h_4 f0_7 f0_35 -4.81 4.81 72.38 0 0 0 3437 3449
f1h_5 f0_138 f0_200 0.01 -0.01 73.55 0 0 0 3378 3401
f1h_6 f0_93 f0_97 -0.38 0.38 74.52 0 0 0 3337 3348
f1h_7 f0_162 f0_176 -1.57 1.57 68.85 0 0 0 3393 3378
f1h_8 f0_7 f0_99 2.01 -2.01 75.98 0 0 0 3400 3430
f1h_9 f0_3 f0_36 2.49 -2.49 72 0 0 0 3391 3434
f1h_10 f0_72 f0_165 -3.3 3.3 74.09 0 0 0 3394 3399
f1h_11 f0_14 f0_34 -2.71 2.71 74.66 0 0 0 3379 3402
f1h_12 f0_76 f0_132 -1.17 1.17 70.44 0 0 0 3390 3400
f1h_13 f0_38 f0_182 3.92 -3.92 73.36 0 0 0 3425 3374
f1h_14 f0_114 f0_158 -4.87 4.87 70.86 0 0 0 3408 3417
f1h_15 f0_62 f0_141 8 -8 69.15 0 0 0 3408 3390
f1h_16 f0_27 f0_107 -0.16 0.16 78.69 0 0 0 3439 3406
f1h_17 f0_76 f0_176 -0.23 0.23 70.27 0 0 0 3373 3357
f1h_18 f0_1 f0_6 -12.76 12.76 63.03 0 0 0 3376 3390
f1h_19 f0_68 f0_153 -0.71 0.71 68.79 0 0 0 3415 3413
f1h_20 f0_12 f0_155 4.04 -4.04 71.22 0 0 0 3418 3427
f1h_21 f0_13 f0_31 7.15 -7.15 68.89 0 0 0 3384 3395
f1h_22 f0_38 f0_190 -3.64 3.64 73.05 0 0 0 3417 3398
f1h_23 f0_15 f0_37 1.75 -1.75 77.9 0 0 0 3363 3361
f1h_24 f0_28 f0_89 -0.46 0.46 73.17 0 0 0 3351 3364
f1h_25 f0_68 f0_137 5.79 -5.79 69.86 0 0 0 3440 3400
f1h_26 f0_6 f0_171 7.1 -7.1 68.7 0 0 0 3418 3392
f1h_27 f0_18 f0_153 0.64 -0.64 75.06 0 0 0 3384 3425
f1h_28 f0_70 f0_137 7.64 -7.64 70.54 0 0 0 3408 3408
f1h_29 f0_144 f0_186 1.78 -1.78 76.49 0 0 0 3383 3361
f1h_30 f0_80 f0_126 1.6 -1.6 71.86 0 0 0 3420 3450
f1h_31 f0_42 f0_86 7.75 -7.75 69.06 0 0 0 3393 3391
f1h_32 f0_16 f0_86 -2.12 2.12 76.58 0 0 0 3415 3403
f1h_33 f0_41 f0_135 2.28 -2.28 75.17 0 0 0 3434 3400
f1h_34 f0_121 f0_164 -6.98 6.98 67.08 0 0 0 3417 3411
f1h_35 f0_48 f0_163 -2.26 2.26 76.25 0 0 0 3429 3439
f1h_36 f0_16 f0_134 -4.08 4.08 70.49 0 0 0 3429 3383
f1h_37 f0_11 f0_137 0.11 -0.11 74.11 0 0 0 3428 3425
f1h_38 f0_105 f0_149 6.31 -6.31 66.73 0 0 0 3391 3368
f1h_39 f0_152 f0_192 -7.78 7.78 70.04 0 0 0 3421 3398
f1h_40 f0_132 f0_199 -6.94 6.94 72.91 0 0 0 3418 3426
f1h_41 f0_24 f0_192 -5.92 5.92 75.06 0 0 0 3401 3388
f1h_42 f0_62 f0_168 -3.34 3.34 71.76 0 0 0 3410 3426
f1h_43 f0_120 f0_148 2.64 -2.64 75.58 0 0 0 3435 3413
f1h_44 f0_11 f0_116 6.72 -6.72 70.56 0 0 0 3415 3401
f1h_45 f0_26 f0_127 3.61 -3.61 73.28 0 0 0 3369 3447
f1h_46 f0_40 f0_175 -7.06 7.06 75.07 0 0 0 3411 3390
f1h_47 f0_175 f0_200 4.71 -4.71 70.27 0 0 0 3386 3395
f1h_48 f0_38 f0_71 -3.66 3.66 74.85 0 0 0 3404 3406
f1h_49 f0_48 f0_171 -0.54 0.54 75.69 0 0 0 3381 3390
f1h_50 f0_78 f0_113 14.81 -14.81 66.86 0 0 0 3422 3416
