id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f0_9 f1h_92 f1h_224 -0.73 0.73 3.29 0 0 1 451 449
f0_14 f1h_112 f1h_389 -0.48 0.48 0.94 0 0 2 457 456
f0_88 f1h_132 f1h_457 0.44 -0.44 -0.4 0 0 4 485 466
f0_155 f1h_389 f1h_433 -2.05 2.05 0.05 0 0 4 459 443
f0_161 f1h_105 f1h_220 -0.81 0.81 -0.25 0 0 4 452 455
f0_195 f1h_317 f1h_466 1.42 -1.42 1.74 0 0 2 469 454
f0_419 f1w_389 f1w_393 0.47 -0.47 -0.23 0 0 3 464 448
f0_881 f1w_5 f1w_140 -1.21 1.21 1.59 0 0 3 466 474
f1h_1 f0_3 f0_169 -2.16 2.16 7.42 0 0 0 451 469
f1h_2 f0_94 f0_185 0.25 -0.25 9.58 0 0 0 465 475
f1h_3 f0_56 f0_170 0.63 -0.63 9.16 0 0 0 450 479
f1h_4 f0_138 f0_190 2.16 -2.16 8.58 0 0 0 478 463
f1h_5 f0_87 f0_196 0.54 -0.54 8.98 0 0 0 467 476
f1h_6 f0_7 f0_188 -4.19 4.19 7.75 0 0 0 474 471
f1h_7 f0_35 f0_182 3.08 -3.08 9.45 0 0 0 480 472
f1h_8 f0_6 f0_190 1.03 -1.03 9.02 0 0 0 488 470
f1h_9 f0_33 f0_76 -1.99 1.99 7.79 0 0 0 468 467
f1h_10 f0_142 f0_182 -0.17 0.17 9.92 0 0 0 494 454
f1h_11 f0_90 f0_132 4.26 -4.26 6.39 0 0 0 448 486
f1h_12 f0_50 f0_152 1.76 -1.76 7.94 0 0 0 437 460
f1h_13 f0_76 f0_81 -0.74 0.74 8.92 0 0 0 458 469
f1h_14 f0_99 f0_160 -0.48 0.48 8.9 0 0 0 474 483
f1h_15 f0_87 f0_155 0.55 -0.55 9.22 0 0 0 457 461
f1h_16 f0_19 f0_86 -2.17 2.17 6.76 0 0 0 449 471
f1h_17 f0_82 f0_107 -0.13 0.13 9.73 0 0 0 493 461
f1h_18 f0_14 f0_174 -0.2 0.2 10 0 0 0 462 468
f1h_19 f0_68 f0_102 -0.08 0.08 8.55 0 0 0 481 474
f1h_20 f0_95 f0_167 1.34 -1.34 8.3 0 0 0 463 467
f1h_21 f0_9 f0_105 -0.72 0.72 7.31 0 0 0 448 439
f1h_22 f0_2 f0_11 0.89 -0.89 6.99 0 0 0 467 461
f1h_23 f0_112 f0_161 -0.86 0.86 9.6 0 0 0 451 436
f1h_24 f0_105 f0_148 1.42 -1.42 7.68 0 0 0 452 465
f1h_25 f0_57 f0_155 0.9 -0.9 9.7 0 0 0 451 457
f1h_26 f0_77 f0_184 -2.24 2.24 7.11 0 0 0 465 463
f1h_27 f0_81 f0_111 0.04 -0.04 6.84 0 0 0 480 449
f1h_28 f0_27 f0_194 -0.19 0.19 10.26 0 0 0 462 449
f1h_29 f0_101 f0_158 0.51 -0.51 7.57 0 0 0 470 465
f1h_30 f0_65 f0_80 -0.8 0.8 8.28 0 0 0 486 463
f1h_31 f0_106 f0_179 0.97 -0.97 9.62 0 0 0 468 469
f1h_32 f0_11 f0_47 -1.28 1.28 8.23 0 0 0 495 481
f1h_33 f0_146 f0_158 -0.69 0.69 9.3 0 0 0 476 484
f1h_34 f0_144 f0_164 0.03 -0.03 10 0 0 0 475 476
f1h_35 f0_24 f0_115 -0.44 0.44 7.09 0 0 0 470 468
f1h_36 f0_28 f0_64 -1.95 1.95 6.84 0 0 0 454 443
f1h_37 f0_42 f0_174 0.18 -0.18 9.15 0 0 0 490 481
f1h_38 f0_160 f0_168 1.42 -1.42 8.76 0 0 0 466 433
f1h_39 f0_33 f0_118 -2.11 2.11 7.82 0 0 0 457 470
f1h_40 f0_61 f0_139 -2.69 2.69 7.5 0 0 0 490 471
f1h_41 f0_139 f0_142 0.94 -0.94 7.82 0 0 0 473 498
f1h_42 f0_11 f0_111 1.19 -1.19 7.93 0 0 0 470 450
f1h_43 f0_32 f0_150 -0.69 0.69 7 0 0 0 455 468
f1h_44 f0_168 f0_170 0.86 -0.86 8.07 0 0 0 444 489
f1h_45 f0_9 f0_166 2.55 -2.55 8.28 0 0 0 470 473
f1h_46 f0_38 f0_172 0.89 -0.89 7.86 0 0 0 466 467
f1h_47 f0_30 f0_80 0.52 -0.52 9.74 0 0 0 450 462
f1h_48 f0_154 f0_171 -3.53 3.53 7.84 0 0 0 497 482
f1h_49 f0_152 f0_176 1.97 -1.97 9.45 0 0 0 458 478
f1h_49 f0_176 f2_67 -0.16 0.16 1.78 0 0 3 478 470
f1h_50 f0_120 f0_156 1.46 -1.46 7.89 0 0 0 459 443
f1h_51 f0_79 f0_147 -4.56 4.56 6.19 0 0 0 476 470
f1h_52 f0_44 f0_170 1.64 -1.64 7.61 0 0 0 445 461
f1h_53 f0_98 f0_143 1.77 -1.77 8.45 0 0 0 467 475
f1h_54 f0_62 f0_177 -1.56 1.56 9.02 0 0 0 460 485
f1h_55 f0_138 f0_179 0.05 -0.05 8.53 0 0 0 479 473
f1h_56 f0_143 f0_183 1.03 -1.03 9.24 0 0 0 477 483
f1h_57 f0_35 f0_46 -1.84 1.84 7.59 0 0 0 460 462
f1h_58 f0_124 f0_200 -0.91 0.91 7.28 0 0 0 474 473
f1h_59 f0_87 f0_188 -0.47 0.47 9.35 0 0 0 480 471
f1h_60 f0_98 f0_118 -2.28 2.28 8.86 0 0 0 468 479
f1h_61 f0_38 f0_86 2.62 -2.62 7.6 0 0 0 477 479
f1h_62 f0_65 f0_114 -3.6 3.6 8.67 0 0 0 499 497
f1h_63 f0_57 f0_112 0.95 -0.95 8.05 0 0 0 457 475
f1h_64 f0_148 f0_183 0.86 -0.86 9.08 0 0 0 487 502
f1h_65 f0_28 f0_197 -0.66 0.66 6.85 0 0 0 462 455
f1h_65 f0_28 f2_539 2.15 -2.15 4 0 0 1 462 459
f1h_66 f0_58 f0_138 -2.06 2.06 7.68 0 0 0 466 489
f1h_67 f0_16 f0_87 -0.66 0.66 7.92 0 0 0 462 469
f1h_68 f0_25 f0_195 -0.52 0.52 7.81 0 0 0 468 467
f1h_69 f0_136 f0_175 1.07 -1.07 8.26 0 0 0 464 467
f1h_70 f0_22 f0_63 0.21 -0.21 8.98 0 0 0 453 471
f1h_71 f0_89 f0_164 3.55 -3.55 7.85 0 0 0 481 472
f1h_72 f0_61 f0_153 2.38 -2.38 9.41 0 0 0 483 489
f1h_73 f0_2 f0_37 -1.05 1.05 8.12 0 0 0 454 460
f1h_74 f0_49 f0_149 -0.82 0.82 10.39 0 0 0 491 486
f1h_75 f0_20 f0_55 0.08 -0.08 8.5 0 0 0 457 456
f1h_76 f0_118 f0_187 0.62 -0.62 7.96 0 0 0 470 476
f1h_77 f0_89 f0_138 -3.22 3.22 8.68 0 0 0 489 493
f1h_78 f0_30 f0_78 -0.08 0.08 9.09 0 0 0 439 454
f1h_79 f0_37 f0_65 -1.99 1.99 9.05 0 0 0 467 474
f1h_80 f0_97 f0_100 0.98 -0.98 8.43 0 0 0 447 468
