id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_1 f0_3 f0_169 -1.02 1.02 16.26 0 0 0 816 818
f1h_2 f0_94 f0_185 2.88 -2.88 15.49 0 0 0 818 819
f1h_3 f0_56 f0_170 2.11 -2.11 16.76 0 0 0 815 823
f1h_4 f0_138 f0_190 0.77 -0.77 18.01 0 0 0 817 817
f1h_5 f0_87 f0_196 2.53 -2.53 15.38 0 0 0 816 818
f1h_6 f0_7 f0_188 -4.38 4.38 17.52 0 0 0 817 822
f1h_7 f0_35 f0_182 2.41 -2.41 17.6 0 0 0 807 807
f1h_8 f0_6 f0_190 0.34 -0.34 18.25 0 0 0 815 820
f1h_9 f0_33 f0_76 -1.49 1.49 15.92 0 0 0 820 821
f1h_10 f0_142 f0_182 1.61 -1.61 17.67 0 0 0 820 817
f1h_11 f0_90 f0_132 2.84 -2.84 16.45 0 0 0 811 820
f1h_12 f0_50 f0_152 2.7 -2.7 16.69 0 0 0 812 820
f1h_13 f0_76 f0_81 0.33 -0.33 17.61 0 0 0 815 809
f1h_14 f0_99 f0_160 -0.55 0.55 17.45 0 0 0 813 813
f1h_15 f0_87 f0_155 1.97 -1.97 16 0 0 0 816 817
f1h_16 f0_19 f0_86 -1.71 1.71 16.16 0 0 0 816 816
f1h_17 f0_82 f0_107 0.54 -0.54 16.75 0 0 0 815 818
f1h_18 f0_14 f0_174 3 -3 17.37 0 0 0 818 820
f1h_19 f0_68 f0_102 0.52 -0.52 16.61 0 0 0 817 817
f1h_20 f0_95 f0_167 2.5 -2.5 15.66 0 0 0 812 810
f1h_21 f0_9 f0_105 -1.92 1.92 16.21 0 0 0 821 814
f1h_22 f0_2 f0_11 -0.04 0.04 18.19 0 0 0 816 808
f1h_23 f0_112 f0_161 -1.64 1.64 16.34 0 0 0 821 817
f1h_24 f0_105 f0_148 1.89 -1.89 15.78 0 0 0 811 812
f1h_25 f0_57 f0_155 -0.39 0.39 18.88 0 0 0 812 818
f1h_26 f0_77 f0_184 -2.17 2.17 15.22 0 0 0 819 817
f1h_27 f0_81 f0_111 0.84 -0.84 16.76 0 0 0 812 812
f1h_28 f0_27 f0_194 -0.43 0.43 18.76 0 0 0 824 812
f1h_29 f0_101 f0_158 -1.41 1.41 16.42 0 0 0 803 820
f1h_30 f0_65 f0_80 -0.95 0.95 16.94 0 0 0 820 817
f1h_31 f0_106 f0_179 1.39 -1.39 17.88 0 0 0 823 822
f1h_32 f0_11 f0_47 -2.19 2.19 16.05 0 0 0 813 822
f1h_33 f0_146 f0_158 1.27 -1.27 16.77 0 0 0 804 821
f1h_34 f0_144 f0_164 1.48 -1.48 17.18 0 0 0 813 817
f1h_35 f0_24 f0_115 -1.88 1.88 14.6 0 0 0 814 816
f1h_36 f0_28 f0_64 -2.59 2.59 16.01 0 0 0 813 814
f1h_37 f0_42 f0_174 -3.01 3.01 17.74 0 0 0 818 818
f1h_38 f0_160 f0_168 0.87 -0.87 17.53 0 0 0 813 813
f1h_39 f0_33 f0_118 -0.12 0.12 16.3 0 0 0 818 810
f1h_40 f0_61 f0_139 0.2 -0.2 17.85 0 0 0 825 820
f1h_41 f0_139 f0_142 -1.02 1.02 16.95 0 0 0 817 817
f1h_42 f0_11 f0_111 1.09 -1.09 17.54 0 0 0 815 816
f1h_43 f0_32 f0_150 0.65 -0.65 15.99 0 0 0 822 819
f1h_44 f0_168 f0_170 -0.45 0.45 17.48 0 0 0 818 825
f1h_45 f0_9 f0_166 4.26 -4.26 16.7 0 0 0 821 823
f1h_46 f0_38 f0_172 -2 2 13.93 0 0 0 812 820
f1h_47 f0_30 f0_80 -0.41 0.41 17.08 0 0 0 810 814
f1h_48 f0_154 f0_171 -3.16 3.16 15.08 0 0 0 810 812
f1h_49 f0_152 f0_176 3.18 -3.18 17.16 0 0 0 822 818
f1h_50 f0_120 f0_156 2.67 -2.67 14.7 0 0 0 817 818
f1h_51 f0_79 f0_147 -4.93 4.93 14.5 0 0 0 815 811
f1h_52 f0_44 f0_170 1.35 -1.35 16.69 0 0 0 810 814
f1h_53 f0_98 f0_143 2.23 -2.23 16.44 0 0 0 817 811
f1h_54 f0_62 f0_177 -1.88 1.88 16.79 0 0 0 820 819
f1h_55 f0_138 f0_179 1.37 -1.37 16.38 0 0 0 815 814
f1h_56 f0_143 f0_183 1.24 -1.24 19.04 0 0 0 820 818
f1h_57 f0_35 f0_46 -2.78 2.78 14.9 0 0 0 812 812
f1h_58 f0_124 f0_200 -0.69 0.69 17.23 0 0 0 819 816
f1h_59 f0_87 f0_188 1.41 -1.41 16.36 0 0 0 815 815
f1h_60 f0_98 f0_118 -1.01 1.01 18.58 0 0 0 819 809
f1h_61 f0_38 f0_86 2.94 -2.94 15.75 0 0 0 818 817
f1h_62 f0_65 f0_114 -1.49 1.49 17.79 0 0 0 825 827
f1h_63 f0_57 f0_112 1.36 -1.36 15.34 0 0 0 809 815
f1h_64 f0_148 f0_183 1.56 -1.56 16.27 0 0 0 817 815
f1h_65 f0_28 f0_197 -1.03 1.03 15.12 0 0 0 809 810
f1h_66 f0_58 f0_138 -0.9 0.9 16.12 0 0 0 816 815
f1h_67 f0_16 f0_87 -0.37 0.37 17.75 0 0 0 816 817
f1h_68 f0_25 f0_195 -0.21 0.21 16.44 0 0 0 817 819
f1h_69 f0_136 f0_175 0.81 -0.81 16.31 0 0 0 812 821
f1h_70 f0_22 f0_63 0.53 -0.53 17.39 0 0 0 811 811
f1h_71 f0_89 f0_164 2.78 -2.78 16.89 0 0 0 813 821
f1h_72 f0_61 f0_153 1.51 -1.51 16.91 0 0 0 824 822
f1h_73 f0_2 f0_37 -4.63 4.63 15.28 0 0 0 819 811
f1h_74 f0_49 f0_149 -3.93 3.93 16.46 0 0 0 822 814
f1h_75 f0_20 f0_55 0.92 -0.92 16.61 0 0 0 816 823
f1h_76 f0_118 f0_187 -1.64 1.64 16.47 0 0 0 812 816
f1h_77 f0_89 f0_138 -1.52 1.52 16.73 0 0 0 812 817
f1h_78 f0_30 f0_78 -0.86 0.86 17.38 0 0 0 820 822
f1h_79 f0_37 f0_65 -3.21 3.21 17.54 0 0 0 813 822
f1h_80 f0_97 f0_100 1.53 -1.53 16.69 0 0 0 811 815
f1h_81 f0_55 f0_130 5.87 -5.87 13.81 0 0 0 820 813
f1h_82 f0_117 f0_130 -1.63 1.63 18.31 0 0 0 816 813
f1h_83 f0_20 f0_160 2.18 -2.18 15.3 0 0 0 809 815
f1h_84 f0_41 f0_141 -3.98 3.98 13.93 0 0 0 813 815
f1h_85 f0_81 f0_97 -0.54 0.54 16.14 0 0 0 812 814
f1h_86 f0_111 f0_131 2.47 -2.47 17.76 0 0 0 812 816
