id parent1 parent2 LLRparent1 LLRparent2 LLRpair OHparent1 OHparent2 MEpair SNPd.id.parent1 SNPd.id.parent2
f1h_1 f0_104 f0_111 -13.07 13.07 185.51 0 0 0 8223 8223
f1h_2 f0_7 f0_143 6.28 -6.28 187.28 0 0 0 8223 8223
f1h_3 f0_11 f0_58 15.84 -15.84 179.01 0 0 0 8223 8223
f1h_4 f0_66 f0_136 3.15 -3.15 190.41 0 0 0 8223 8223
f1h_6 f0_8 f0_161 3.3 -3.3 188.77 0 0 0 8223 8223
f1h_8 f0_53 f0_168 15.6 -15.6 180.29 0 0 0 8223 8223
f1h_9 f0_108 f0_198 -1.6 1.6 192.85 0 0 0 8223 8223
f1h_10 f0_110 f0_172 8.73 -8.73 184.79 0 0 0 8223 8223
f1h_12 f0_143 f0_186 7.29 -7.29 188.05 0 0 0 8223 8223
f1h_13 f0_14 f0_51 -4.89 4.89 190.59 0 0 0 8223 8223
f1h_14 f0_2 f0_126 -8.4 8.4 192.46 0 0 0 8223 8223
f1h_16 f0_13 f0_87 -3.18 3.18 195.79 0 0 0 8223 8223
f1h_17 f0_76 f0_176 -11.8 11.8 187.6 0 0 0 8223 8223
f1h_18 f0_42 f0_72 1.27 -1.27 186.37 0 0 0 8223 8223
f1h_19 f0_4 f0_119 -10.31 10.31 189.99 0 0 0 8223 8223
f1h_20 f0_109 f0_143 -3.32 3.32 184.39 0 0 0 8223 8223
f1h_21 f0_2 f0_184 -2.4 2.4 188.73 0 0 0 8223 8223
f1h_22 f0_51 f0_128 -2.68 2.68 193.17 0 0 0 8223 8223
f1h_23 f0_87 f0_133 0.87 -0.87 192.11 0 0 0 8223 8223
f1h_24 f0_149 f0_156 -12.41 12.41 189.38 0 0 0 8223 8223
f1h_25 f0_61 f0_96 -9.83 9.83 180.85 0 0 0 8223 8223
f1h_26 f0_7 f0_77 1.49 -1.49 192.81 0 0 0 8223 8223
f1h_27 f0_188 f0_194 -10.74 10.74 186.13 0 0 0 8223 8223
f1h_29 f0_22 f0_142 -1.3 1.3 191.3 0 0 0 8223 8223
f1h_30 f0_14 f0_61 3.44 -3.44 187.83 0 0 0 8223 8223
f1h_31 f0_70 f0_81 -3.94 3.94 190.3 0 0 0 8223 8223
f1h_32 f0_16 f0_41 5.51 -5.51 189.2 0 0 0 8223 8223
f1h_33 f0_110 f0_165 -2.62 2.62 192.25 0 0 0 8223 8223
f1h_34 f0_153 f0_168 -13.33 13.33 177.8 0 0 0 8223 8223
f1h_35 f0_25 f0_47 -3.33 3.33 185.9 0 0 0 8223 8223
f1h_37 f0_37 f0_55 0.83 -0.83 190.85 0 0 0 8223 8223
f1h_38 f0_2 f0_182 -5.46 5.46 190.7 0 0 0 8223 8223
f1h_39 f0_75 f0_142 -5.72 5.72 187.54 0 0 0 8223 8223
f1h_41 f0_39 f0_168 5.05 -5.05 190.74 0 0 0 8223 8223
f1h_42 f0_7 f0_18 12.93 -12.93 182 0 0 0 8223 8223
f1h_43 f0_48 f0_65 5.86 -5.86 189.43 0 0 0 8223 8223
f1h_44 f0_89 f0_160 -11.58 11.58 184.19 0 0 0 8223 8223
f1h_46 f0_88 f0_159 -4.62 4.62 190.78 0 0 0 8223 8223
f1h_47 f0_72 f0_135 1.8 -1.8 193.74 0 0 0 8223 8223
f1h_48 f0_122 f0_127 -4.87 4.87 189.51 0 0 0 8223 8223
f1h_49 f0_54 f0_119 -7.24 7.24 185.71 0 0 0 8223 8223
f1h_51 f0_104 f0_107 11.22 -11.22 192.02 0 0 0 8223 8223
f1h_52 f0_99 f0_135 5.02 -5.02 183.66 0 0 0 8223 8223
f1h_54 f0_37 f0_173 -13.04 13.04 182.56 0 0 0 8223 8223
f1h_55 f0_114 f0_183 -6.03 6.03 196.11 0 0 0 8223 8223
f1h_56 f0_97 f0_174 14.27 -14.27 179.67 0 0 0 8223 8223
f1h_57 f0_95 f0_124 10.49 -10.49 187.05 0 0 0 8223 8223
f1h_59 f0_7 f0_182 1.28 -1.28 190.55 0 0 0 8223 8223
f1h_60 f0_120 f0_175 6.89 -6.89 187.14 0 0 0 8223 8223
f1h_61 f0_63 f0_72 10.07 -10.07 185.59 0 0 0 8223 8223
f1h_62 f0_181 f0_188 -1.44 1.44 195.53 0 0 0 8223 8223
f1h_65 f0_47 f0_87 8.7 -8.7 185.38 0 0 0 8223 8223
f1h_67 f0_59 f0_79 -2.62 2.62 190.75 0 0 0 8223 8223
f1h_68 f0_74 f0_118 3.34 -3.34 190.48 0 0 0 8223 8223
f1h_69 f0_42 f0_63 -0.1 0.1 191.34 0 0 0 8223 8223
f1h_71 f0_41 f0_75 9.7 -9.7 191.25 0 0 0 8223 8223
f1h_73 f0_42 f0_80 2.03 -2.03 189.63 0 0 0 8223 8223
f1h_74 f0_154 f0_199 0.91 -0.91 186 0 0 0 8223 8223
f1h_78 f0_67 f0_72 -1.68 1.68 194.46 0 0 0 8223 8223
